satisfaction_id,consult_id,customer_id,survey_date,csat,nps,comment,consult_date,channel,category,duration_min,status,is_recontact,agent_id,region,plan,churn_yn
SAT0564,CON0564,C209,2024-09-06,5,6,빠른 처리에 매우 만족합니다.,2024-09-05,전화,요금문의,10.0,완료,N,AG11,서울,스탠다드,N
SAT0565,CON0565,C210,2024-03-19,3,8,보통이에요.,2024-03-17,전화,기타,21.0,미해결,Y,AG13,경기,베이직,N
SAT0566,CON0566,C210,2024-06-06,5,6,빠른 처리에 매우 만족합니다.,2024-06-03,전화,기타,22.0,재문의,N,AG02,경기,베이직,N
SAT0567,CON0567,C211,2024-01-13,4,6,상담사가 친절했어요.,2024-01-11,전화,명의변경,10.0,완료,N,AG05,서울,프리미엄,N
SAT0568,CON0568,C211,2024-08-23,3,8,그럭저럭이에요.,2024-08-22,전화,장애신고,13.0,완료,N,AG13,서울,프리미엄,N
SAT0569,CON0569,C212,2024-10-30,4,4,상담사가 친절했어요.,2024-10-29,이메일,기타,,완료,N,AG16,경기,베이직,N
SAT0570,CON0570,C212,2025-01-01,3,5,,2024-12-29,앱,요금문의,7.0,완료,Y,AG12,경기,베이직,N
SAT0571,CON0571,C212,2024-12-26,3,8,그럭저럭이에요.,2024-12-23,전화,기타,12.0,완료,Y,AG05,경기,베이직,N
SAT0572,CON0572,C212,2024-07-09,3,4,보통이에요.,2024-07-08,채팅,명의변경,9.0,완료,N,AG03,경기,베이직,N
SAT0573,CON0573,C213,2024-06-23,3,8,그럭저럭이에요.,2024-06-22,앱,해지문의,8.0,완료,Y,AG05,인천,스탠다드,N
SAT0574,CON0574,C214,2024-08-27,3,4,,2024-08-25,이메일,명의변경,,완료,N,AG20,서울,베이직,N
SAT0575,CON0575,C215,2024-12-31,4,7,상담사가 친절했어요.,2024-12-28,이메일,기타,,완료,Y,AG07,경기,스탠다드,N
SAT0576,CON0576,C215,2024-11-16,4,9,대체로 만족스러웠어요.,2024-11-15,전화,부가서비스,14.0,완료,Y,AG01,경기,스탠다드,N
SAT0577,CON0577,C216,2024-02-10,3,3,,2024-02-08,채팅,기타,7.0,완료,N,AG01,대구,프리미엄,N
SAT0578,CON0578,C216,2024-01-18,4,5,,2024-01-17,채팅,장애신고,7.0,완료,N,AG17,대구,프리미엄,N
SAT0579,CON0579,C217,2024-05-02,3,5,해결은 됐는데 시간이 좀 걸렸어요.,2024-04-29,채팅,명의변경,5.0,완료,Y,AG13,경기,스탠다드,N
SAT0580,CON0580,C217,2024-12-04,4,6,상담사가 친절했어요.,2024-12-01,전화,기타,16.0,완료,N,AG13,경기,스탠다드,N
SAT0581,CON0581,C217,2024-03-22,4,7,,2024-03-21,전화,해지문의,19.0,미해결,Y,AG11,경기,스탠다드,N
SAT0582,CON0582,C218,2024-04-17,3,7,보통이에요.,2024-04-14,이메일,명의변경,,완료,N,AG13,인천,스탠다드,N
SAT0583,CON0583,C218,2024-11-17,4,8,도움이 됐습니다.,2024-11-16,전화,해지문의,6.0,완료,N,AG13,인천,스탠다드,N
SAT0584,CON0584,C218,2024-05-20,5,8,정말 친절하게 도와주셔서 감사해요!,2024-05-19,전화,장애신고,22.0,완료,N,AG17,인천,스탠다드,N
SAT0585,CON0585,C218,2024-12-11,3,6,,2024-12-09,전화,명의변경,27.0,완료,N,AG13,인천,스탠다드,N
SAT0586,CON0586,C219,2024-08-15,3,3,그럭저럭이에요.,2024-08-14,앱,부가서비스,4.0,완료,Y,AG17,대구,스탠다드,N
SAT0587,CON0587,C219,2024-02-16,3,5,보통이에요.,2024-02-13,전화,요금문의,22.0,완료,N,AG11,대구,스탠다드,N
SAT0588,CON0588,C219,2024-06-24,3,5,해결은 됐는데 시간이 좀 걸렸어요.,2024-06-21,앱,장애신고,4.0,완료,N,AG03,대구,스탠다드,N
SAT0589,CON0589,C220,2024-05-27,5,5,문제가 바로 해결됐어요. 최고입니다.,2024-05-26,전화,명의변경,19.0,재문의,N,AG09,서울,스탠다드,N
SAT0590,CON0590,C220,2024-10-16,1,7,너무 불만족스러워요.,2024-10-14,이메일,장애신고,,재문의,Y,AG16,서울,스탠다드,N
SAT0591,CON0591,C220,2024-04-16,2,3,개선이 필요한 것 같아요.,2024-04-15,채팅,요금문의,9.0,완료,Y,AG04,서울,스탠다드,N
SAT0592,CON0592,C220,2024-05-15,3,6,보통이에요.,2024-05-12,채팅,해지문의,11.0,미해결,N,AG03,서울,스탠다드,N
SAT0593,CON0593,C221,2024-02-19,4,8,상담사가 친절했어요.,2024-02-17,전화,기타,27.0,완료,N,AG04,경기,베이직,N
SAT0594,CON0594,C221,2024-01-20,3,7,그럭저럭이에요.,2024-01-17,채팅,장애신고,4.0,미해결,N,AG03,경기,베이직,N
SAT0595,CON0595,C221,2024-03-14,4,5,대체로 만족스러웠어요.,2024-03-11,전화,명의변경,19.0,완료,N,AG06,경기,베이직,N
SAT0596,CON0596,C222,2024-07-09,1,2,다음엔 이용하고 싶지 않아요.,2024-07-06,전화,요금문의,23.0,재문의,N,AG07,경기,스탠다드,Y
SAT0597,CON0597,C222,2024-06-05,3,6,,2024-06-04,전화,장애신고,17.0,완료,N,AG02,경기,스탠다드,Y
SAT0598,CON0598,C222,2024-06-12,3,7,해결은 됐는데 시간이 좀 걸렸어요.,2024-06-11,채팅,요금문의,9.0,미해결,Y,AG20,경기,스탠다드,Y
SAT0599,CON0599,C222,2024-06-24,1,2,다음엔 이용하고 싶지 않아요.,2024-06-23,채팅,해지문의,9.0,완료,N,AG14,경기,스탠다드,Y
SAT0600,CON0600,C222,2024-05-25,2,4,개선이 필요한 것 같아요.,2024-05-24,채팅,요금문의,8.0,재문의,Y,AG06,경기,스탠다드,Y
SAT0601,CON0601,C222,2024-07-06,2,2,처리가 느렸어요.,2024-07-04,전화,요금문의,21.0,완료,N,AG13,경기,스탠다드,Y
SAT0602,CON0602,C222,2024-06-18,3,3,해결은 됐는데 시간이 좀 걸렸어요.,2024-06-17,전화,해지문의,33.0,완료,N,AG14,경기,스탠다드,Y
SAT0603,CON0603,C222,2024-06-29,2,4,,2024-06-26,채팅,해지문의,7.0,완료,Y,AG12,경기,스탠다드,Y
SAT0604,CON0604,C223,2024-01-24,4,5,,2024-01-23,전화,요금문의,15.0,완료,N,AG18,기타,스탠다드,N
SAT0605,CON0605,C223,2024-11-09,4,3,,2024-11-08,앱,장애신고,4.0,미해결,N,AG12,기타,스탠다드,N
SAT0606,CON0606,C223,2024-12-24,4,4,상담사가 친절했어요.,2024-12-22,전화,해지문의,18.0,완료,N,AG02,기타,스탠다드,N
SAT0607,CON0607,C223,2024-12-22,4,9,상담사가 친절했어요.,2024-12-19,전화,요금문의,17.0,완료,Y,AG13,기타,스탠다드,N
SAT0608,CON0608,C224,2024-09-26,5,5,빠른 처리에 매우 만족합니다.,2024-09-24,전화,부가서비스,8.0,완료,N,AG11,경기,스탠다드,Y
SAT0609,CON0609,C224,2024-10-19,1,2,전혀 해결이 안 됐어요.,2024-10-16,이메일,해지문의,,완료,N,AG02,경기,스탠다드,Y
SAT0610,CON0610,C224,2024-10-07,4,7,상담사가 친절했어요.,2024-10-05,전화,명의변경,17.0,완료,N,AG02,경기,스탠다드,Y
SAT0611,CON0611,C224,2024-09-24,3,5,해결은 됐는데 시간이 좀 걸렸어요.,2024-09-21,앱,장애신고,10.0,완료,N,AG16,경기,스탠다드,Y
SAT0612,CON0612,C224,2024-09-24,3,5,그럭저럭이에요.,2024-09-23,전화,명의변경,15.0,완료,N,AG01,경기,스탠다드,Y
SAT0613,CON0613,C225,2024-10-25,4,6,,2024-10-24,채팅,해지문의,4.0,완료,Y,AG20,서울,스탠다드,Y
SAT0614,CON0614,C225,2024-11-21,3,4,그럭저럭이에요.,2024-11-20,채팅,요금문의,5.0,완료,Y,AG02,서울,스탠다드,Y
SAT0615,CON0615,C225,2024-11-05,4,5,,2024-11-03,전화,명의변경,18.0,완료,Y,AG16,서울,스탠다드,Y
SAT0616,CON0616,C225,2024-10-12,4,6,상담사가 친절했어요.,2024-10-09,채팅,해지문의,9.0,재문의,Y,AG02,서울,스탠다드,Y
SAT0617,CON0617,C225,2024-10-18,4,8,대체로 만족스러웠어요.,2024-10-15,채팅,해지문의,5.0,미해결,Y,AG01,서울,스탠다드,Y
SAT0618,CON0618,C225,2024-10-10,5,8,문제가 바로 해결됐어요. 최고입니다.,2024-10-09,전화,요금문의,15.0,미해결,N,AG11,서울,스탠다드,Y
SAT0619,CON0619,C226,2024-06-14,3,5,,2024-06-11,전화,장애신고,22.0,완료,N,AG10,경기,스탠다드,N
SAT0620,CON0620,C226,2024-04-05,4,7,상담사가 친절했어요.,2024-04-04,채팅,명의변경,3.0,미해결,N,AG14,경기,스탠다드,N
SAT0621,CON0621,C227,2024-10-26,4,6,도움이 됐습니다.,2024-10-23,채팅,요금문의,3.0,완료,N,AG13,경기,스탠다드,N
SAT0622,CON0622,C228,2024-09-30,1,3,다음엔 이용하고 싶지 않아요.,2024-09-28,이메일,부가서비스,,미해결,Y,AG13,부산,베이직,Y
SAT0623,CON0623,C228,2024-09-03,5,6,빠른 처리에 매우 만족합니다.,2024-09-01,전화,해지문의,21.0,완료,N,AG09,부산,베이직,Y
SAT0624,CON0624,C228,2024-10-12,3,2,해결은 됐는데 시간이 좀 걸렸어요.,2024-10-09,이메일,해지문의,,미해결,N,AG06,부산,베이직,Y
SAT0625,CON0625,C228,2024-09-25,3,2,그럭저럭이에요.,2024-09-23,채팅,기타,6.0,완료,N,AG03,부산,베이직,Y
SAT0626,CON0626,C228,2024-09-12,5,6,정말 친절하게 도와주셔서 감사해요!,2024-09-11,전화,요금문의,21.0,재문의,Y,AG05,부산,베이직,Y
SAT0627,CON0627,C229,2024-11-21,3,0,해결은 됐는데 시간이 좀 걸렸어요.,2024-11-18,채팅,장애신고,11.0,완료,N,AG12,서울,스탠다드,Y
SAT0628,CON0628,C229,2024-10-02,3,8,그럭저럭이에요.,2024-10-01,전화,요금문의,28.0,미해결,N,AG04,서울,스탠다드,Y
SAT0629,CON0629,C229,2024-11-16,3,4,,2024-11-14,전화,기타,19.0,완료,N,AG13,서울,스탠다드,Y
SAT0630,CON0630,C229,2024-10-31,2,3,개선이 필요한 것 같아요.,2024-10-29,전화,장애신고,17.0,재문의,N,AG10,서울,스탠다드,Y
SAT0631,CON0631,C229,2024-10-17,3,7,,2024-10-16,이메일,명의변경,,미해결,Y,AG17,서울,스탠다드,Y
SAT0632,CON0632,C231,2024-06-06,1,3,전혀 해결이 안 됐어요.,2024-06-03,이메일,기타,,미해결,Y,AG13,서울,베이직,N
SAT0633,CON0633,C231,2024-04-18,2,4,처리가 느렸어요.,2024-04-16,채팅,장애신고,1.0,완료,N,AG03,서울,베이직,N
SAT0634,CON0634,C232,2024-09-06,3,5,그럭저럭이에요.,2024-09-04,앱,부가서비스,6.0,완료,N,AG12,기타,스탠다드,Y
SAT0635,CON0635,C232,2024-08-29,2,7,기대보다 별로였어요.,2024-08-27,전화,기타,13.0,완료,N,AG07,기타,스탠다드,Y
SAT0636,CON0636,C233,2024-07-27,3,4,,2024-07-26,채팅,장애신고,4.0,완료,N,AG14,경기,스탠다드,N
SAT0637,CON0637,C233,2024-12-23,4,9,대체로 만족스러웠어요.,2024-12-20,전화,요금문의,12.0,재문의,N,AG15,경기,스탠다드,N
SAT0638,CON0638,C233,2024-08-16,5,8,문제가 바로 해결됐어요. 최고입니다.,2024-08-14,전화,해지문의,13.0,완료,N,AG19,경기,스탠다드,N
SAT0639,CON0639,C233,2024-05-28,4,5,,2024-05-25,채팅,명의변경,14.0,완료,N,AG18,경기,스탠다드,N
SAT0640,CON0640,C234,2024-01-15,4,6,상담사가 친절했어요.,2024-01-12,전화,기타,14.0,완료,Y,AG08,부산,프리미엄,N
SAT0641,CON0641,C234,2024-06-09,3,6,,2024-06-07,채팅,명의변경,8.0,완료,N,AG20,부산,프리미엄,N
SAT0642,CON0642,C235,2024-07-28,3,8,해결은 됐는데 시간이 좀 걸렸어요.,2024-07-25,전화,요금문의,25.0,완료,N,AG05,부산,베이직,N
SAT0643,CON0643,C235,2024-09-22,2,6,개선이 필요한 것 같아요.,2024-09-20,이메일,해지문의,,완료,Y,AG05,부산,베이직,N
SAT0644,CON0644,C235,2024-07-08,4,7,,2024-07-05,전화,요금문의,19.0,완료,N,AG12,부산,베이직,N
SAT0645,CON0645,C235,2024-09-17,5,5,정말 친절하게 도와주셔서 감사해요!,2024-09-14,전화,요금문의,3.0,완료,N,AG11,부산,베이직,N
SAT0646,CON0646,C236,2024-03-24,3,7,,2024-03-21,전화,장애신고,15.0,완료,N,AG14,경기,스탠다드,N
SAT0647,CON0647,C236,2024-04-17,3,5,,2024-04-15,전화,장애신고,13.0,완료,N,AG01,경기,스탠다드,N
SAT0648,CON0648,C236,2024-01-03,3,8,보통이에요.,2024-01-01,전화,기타,12.0,완료,N,AG03,경기,스탠다드,N
SAT0649,CON0649,C237,2024-08-05,5,3,문제가 바로 해결됐어요. 최고입니다.,2024-08-02,전화,기타,19.0,완료,N,AG02,서울,프리미엄,N
SAT0650,CON0650,C237,2024-03-11,4,6,,2024-03-09,전화,기타,8.0,미해결,N,AG12,서울,프리미엄,N
SAT0651,CON0651,C237,2024-01-05,2,2,기대보다 별로였어요.,2024-01-04,이메일,장애신고,,완료,Y,AG14,서울,프리미엄,N
SAT0652,CON0652,C239,2024-05-24,3,1,,2024-05-21,이메일,부가서비스,,완료,Y,AG08,기타,베이직,N
SAT0653,CON0653,C240,2024-02-06,3,4,,2024-02-03,채팅,명의변경,6.0,완료,N,AG19,서울,스탠다드,N
SAT0654,CON0654,C240,2024-04-12,2,4,개선이 필요한 것 같아요.,2024-04-10,이메일,장애신고,,완료,N,AG14,서울,스탠다드,N
SAT0655,CON0655,C240,2024-07-29,3,5,,2024-07-27,전화,부가서비스,21.0,완료,N,AG13,서울,스탠다드,N
SAT0656,CON0656,C240,2024-06-23,3,5,해결은 됐는데 시간이 좀 걸렸어요.,2024-06-22,앱,요금문의,6.0,재문의,N,AG09,서울,스탠다드,N
SAT0657,CON0657,C241,2024-06-21,3,5,,2024-06-19,전화,해지문의,19.0,재문의,N,AG07,경기,프리미엄,N
SAT0658,CON0658,C242,2024-12-20,2,1,처리가 느렸어요.,2024-12-18,앱,부가서비스,4.0,완료,N,AG10,대구,프리미엄,N
SAT0659,CON0659,C242,2024-04-21,5,5,정말 친절하게 도와주셔서 감사해요!,2024-04-18,전화,요금문의,24.0,완료,N,AG15,대구,프리미엄,N
SAT0660,CON0660,C242,2024-08-17,4,3,도움이 됐습니다.,2024-08-14,채팅,부가서비스,10.0,완료,N,AG16,대구,프리미엄,N
SAT0661,CON0661,C243,2024-12-11,3,10,,2024-12-09,앱,명의변경,6.0,완료,Y,AG04,서울,프리미엄,N
SAT0662,CON0662,C243,2024-11-25,4,6,대체로 만족스러웠어요.,2024-11-24,채팅,기타,10.0,완료,Y,AG09,서울,프리미엄,N
SAT0663,CON0663,C244,2024-08-14,4,8,상담사가 친절했어요.,2024-08-12,앱,기타,6.0,미해결,N,AG06,기타,스탠다드,N
SAT0664,CON0664,C244,2024-12-02,5,7,빠른 처리에 매우 만족합니다.,2024-11-30,전화,요금문의,18.0,완료,N,AG14,기타,스탠다드,N
SAT0665,CON0665,C244,2024-03-01,4,6,대체로 만족스러웠어요.,2024-02-29,전화,해지문의,13.0,완료,N,AG07,기타,스탠다드,N
SAT0666,CON0666,C245,2024-02-16,3,5,그럭저럭이에요.,2024-02-13,이메일,장애신고,,미해결,N,AG06,경기,스탠다드,N
SAT0667,CON0667,C245,2024-08-29,3,6,보통이에요.,2024-08-27,전화,부가서비스,22.0,완료,Y,AG02,경기,스탠다드,N
SAT0668,CON0668,C245,2024-03-28,4,6,도움이 됐습니다.,2024-03-27,전화,해지문의,11.0,완료,N,AG17,경기,스탠다드,N
SAT0669,CON0669,C246,2024-10-14,5,6,,2024-10-13,전화,장애신고,21.0,완료,N,AG17,인천,스탠다드,N
SAT0670,CON0670,C246,2024-06-03,3,6,보통이에요.,2024-06-02,전화,명의변경,17.0,완료,N,AG11,인천,스탠다드,N
SAT0671,CON0671,C246,2024-08-08,3,7,해결은 됐는데 시간이 좀 걸렸어요.,2024-08-06,채팅,장애신고,9.0,완료,N,AG16,인천,스탠다드,N
SAT0672,CON0672,C247,2024-02-14,2,5,처리가 느렸어요.,2024-02-12,채팅,장애신고,7.0,완료,N,AG12,서울,스탠다드,N
SAT0673,CON0673,C247,2024-01-22,5,6,,2024-01-20,채팅,장애신고,15.0,완료,N,AG19,서울,스탠다드,N
SAT0674,CON0674,C247,2024-03-13,3,5,그럭저럭이에요.,2024-03-12,채팅,요금문의,3.0,완료,Y,AG01,서울,스탠다드,N
SAT0675,CON0675,C247,2024-09-12,4,7,대체로 만족스러웠어요.,2024-09-11,전화,부가서비스,19.0,완료,N,AG08,서울,스탠다드,N
SAT0676,CON0676,C248,2024-07-23,4,6,대체로 만족스러웠어요.,2024-07-22,전화,기타,22.0,완료,N,AG03,서울,베이직,N
SAT0677,CON0677,C248,2024-10-16,4,5,상담사가 친절했어요.,2024-10-15,채팅,명의변경,2.0,완료,N,AG08,서울,베이직,N
SAT0678,CON0678,C248,2024-09-14,3,10,그럭저럭이에요.,2024-09-11,이메일,장애신고,,완료,Y,AG05,서울,베이직,N
SAT0679,CON0679,C248,2024-09-11,3,3,보통이에요.,2024-09-10,전화,요금문의,20.0,미해결,Y,AG12,서울,베이직,N
SAT0680,CON0680,C249,2024-05-07,4,6,상담사가 친절했어요.,2024-05-04,전화,요금문의,20.0,완료,N,AG03,인천,스탠다드,N
SAT0681,CON0681,C249,2024-01-27,2,6,기대보다 별로였어요.,2024-01-26,앱,해지문의,9.0,완료,N,AG16,인천,스탠다드,N
SAT0682,CON0682,C249,2024-08-12,3,8,보통이에요.,2024-08-09,채팅,요금문의,11.0,완료,Y,AG09,인천,스탠다드,N
SAT0683,CON0683,C250,2024-02-27,3,5,그럭저럭이에요.,2024-02-24,앱,요금문의,7.0,완료,Y,AG14,경기,베이직,N
SAT0684,CON0684,C250,2024-02-01,2,5,,2024-01-31,채팅,요금문의,7.0,완료,N,AG13,경기,베이직,N
SAT0685,CON0685,C250,2024-10-08,4,9,상담사가 친절했어요.,2024-10-06,전화,부가서비스,19.0,완료,N,AG09,경기,베이직,N
SAT0686,CON0686,C251,2024-11-22,3,5,보통이에요.,2024-11-20,채팅,기타,12.0,미해결,Y,AG03,기타,프리미엄,Y
SAT0687,CON0687,C251,2024-11-30,3,3,,2024-11-27,채팅,요금문의,11.0,완료,N,AG15,기타,프리미엄,Y
SAT0688,CON0688,C251,2024-11-05,4,5,상담사가 친절했어요.,2024-11-02,전화,해지문의,8.0,완료,N,AG03,기타,프리미엄,Y
SAT0689,CON0689,C251,2024-10-24,3,9,보통이에요.,2024-10-23,채팅,장애신고,13.0,완료,N,AG17,기타,프리미엄,Y
SAT0690,CON0690,C251,2024-11-10,3,8,해결은 됐는데 시간이 좀 걸렸어요.,2024-11-08,채팅,요금문의,13.0,재문의,N,AG07,기타,프리미엄,Y
SAT0691,CON0691,C251,2024-11-27,2,2,기대보다 별로였어요.,2024-11-25,이메일,해지문의,,완료,Y,AG10,기타,프리미엄,Y
SAT0692,CON0692,C252,2024-10-13,4,3,,2024-10-10,채팅,기타,8.0,재문의,N,AG04,서울,프리미엄,N
SAT0693,CON0693,C252,2024-03-05,2,3,기대보다 별로였어요.,2024-03-03,이메일,해지문의,,완료,Y,AG08,서울,프리미엄,N
SAT0694,CON0694,C252,2024-06-03,2,4,처리가 느렸어요.,2024-06-01,채팅,해지문의,8.0,완료,N,AG05,서울,프리미엄,N
SAT0695,CON0695,C253,2024-02-13,3,3,보통이에요.,2024-02-10,이메일,장애신고,,재문의,N,AG11,인천,프리미엄,N
SAT0696,CON0696,C253,2024-09-10,4,7,대체로 만족스러웠어요.,2024-09-08,전화,기타,20.0,완료,N,AG14,인천,프리미엄,N
SAT0697,CON0697,C253,2024-09-01,2,6,개선이 필요한 것 같아요.,2024-08-30,채팅,기타,11.0,미해결,Y,AG02,인천,프리미엄,N
SAT0698,CON0698,C254,2024-05-08,4,8,도움이 됐습니다.,2024-05-05,전화,장애신고,18.0,완료,N,AG16,인천,베이직,N
SAT0699,CON0699,C254,2024-12-27,3,9,보통이에요.,2024-12-25,채팅,요금문의,4.0,완료,N,AG15,인천,베이직,N
SAT0700,CON0700,C254,2024-02-24,2,7,기대보다 별로였어요.,2024-02-23,채팅,해지문의,9.0,완료,Y,AG20,인천,베이직,N
SAT0701,CON0701,C255,2024-05-25,4,8,도움이 됐습니다.,2024-05-23,채팅,해지문의,2.0,완료,N,AG10,서울,스탠다드,N
SAT0702,CON0702,C255,2024-07-19,3,7,보통이에요.,2024-07-16,전화,장애신고,22.0,완료,N,AG03,서울,스탠다드,N
SAT0703,CON0703,C255,2024-05-31,4,4,상담사가 친절했어요.,2024-05-30,전화,해지문의,18.0,완료,Y,AG17,서울,스탠다드,N
SAT0704,CON0704,C255,2024-01-04,5,5,,2024-01-03,전화,명의변경,27.0,완료,N,AG16,서울,스탠다드,N
SAT0705,CON0705,C256,2024-12-20,3,5,그럭저럭이에요.,2024-12-18,전화,해지문의,19.0,완료,N,AG08,인천,스탠다드,N
SAT0706,CON0706,C256,2024-07-03,2,4,처리가 느렸어요.,2024-07-01,채팅,장애신고,6.0,완료,N,AG04,인천,스탠다드,N
SAT0707,CON0707,C256,2024-01-27,3,2,그럭저럭이에요.,2024-01-24,이메일,요금문의,,완료,N,AG04,인천,스탠다드,N
SAT0708,CON0708,C256,2024-07-12,4,5,도움이 됐습니다.,2024-07-09,전화,기타,15.0,완료,N,AG13,인천,스탠다드,N
SAT0709,CON0709,C257,2024-07-07,3,5,,2024-07-04,채팅,요금문의,9.0,재문의,N,AG20,서울,베이직,N
SAT0710,CON0710,C257,2024-10-28,4,6,도움이 됐습니다.,2024-10-25,채팅,명의변경,11.0,완료,Y,AG16,서울,베이직,N
SAT0711,CON0711,C258,2024-08-28,4,6,대체로 만족스러웠어요.,2024-08-26,전화,요금문의,11.0,완료,N,AG15,경기,프리미엄,N
SAT0712,CON0712,C259,2024-08-16,3,3,,2024-08-13,이메일,요금문의,,완료,Y,AG20,대구,프리미엄,N
SAT0713,CON0713,C259,2024-12-21,5,8,정말 친절하게 도와주셔서 감사해요!,2024-12-20,전화,기타,21.0,완료,Y,AG09,대구,프리미엄,N
SAT0714,CON0714,C259,2024-01-24,3,4,보통이에요.,2024-01-22,앱,요금문의,4.0,미해결,N,AG11,대구,프리미엄,N
SAT0715,CON0715,C260,2024-02-04,3,9,해결은 됐는데 시간이 좀 걸렸어요.,2024-02-03,전화,기타,27.0,완료,N,AG08,서울,스탠다드,N
SAT0716,CON0716,C261,2024-06-13,3,8,보통이에요.,2024-06-10,채팅,장애신고,3.0,미해결,N,AG20,서울,프리미엄,N
SAT0717,CON0717,C261,2024-12-19,4,5,,2024-12-17,전화,장애신고,18.0,재문의,N,AG04,서울,프리미엄,N
SAT0718,CON0718,C262,2024-02-07,4,6,도움이 됐습니다.,2024-02-04,전화,기타,20.0,완료,N,AG04,서울,프리미엄,N
SAT0719,CON0719,C262,2024-07-31,4,5,대체로 만족스러웠어요.,2024-07-28,전화,요금문의,16.0,재문의,Y,AG04,서울,프리미엄,N
SAT0720,CON0720,C263,2024-10-18,4,7,대체로 만족스러웠어요.,2024-10-16,전화,장애신고,13.0,완료,N,AG08,경기,스탠다드,N
SAT0721,CON0721,C264,2024-01-05,3,8,해결은 됐는데 시간이 좀 걸렸어요.,2024-01-03,전화,장애신고,21.0,완료,N,AG20,부산,스탠다드,N
SAT0722,CON0722,C265,2024-08-25,4,5,대체로 만족스러웠어요.,2024-08-22,전화,요금문의,8.0,완료,N,AG13,기타,프리미엄,N
SAT0723,CON0723,C265,2024-02-26,5,9,빠른 처리에 매우 만족합니다.,2024-02-24,전화,장애신고,13.0,완료,N,AG06,기타,프리미엄,N
SAT0724,CON0724,C266,2024-12-27,3,6,,2024-12-24,전화,장애신고,4.0,완료,N,AG13,인천,스탠다드,N
SAT0725,CON0725,C267,2024-10-16,2,7,개선이 필요한 것 같아요.,2024-10-15,채팅,명의변경,10.0,완료,N,AG08,대구,베이직,N
SAT0726,CON0726,C268,2024-02-19,4,6,상담사가 친절했어요.,2024-02-18,앱,기타,4.0,재문의,N,AG05,대구,프리미엄,N
SAT0727,CON0727,C268,2024-11-26,4,4,대체로 만족스러웠어요.,2024-11-24,채팅,요금문의,6.0,완료,Y,AG02,대구,프리미엄,N
SAT0728,CON0728,C268,2024-10-19,4,7,대체로 만족스러웠어요.,2024-10-18,전화,장애신고,14.0,완료,Y,AG16,대구,프리미엄,N
SAT0729,CON0729,C268,2024-10-01,3,4,,2024-09-29,채팅,부가서비스,7.0,완료,N,AG08,대구,프리미엄,N
SAT0730,CON0730,C269,2024-12-24,4,6,,2024-12-23,앱,요금문의,9.0,완료,Y,AG17,서울,베이직,N
SAT0731,CON0731,C269,2024-04-17,3,8,보통이에요.,2024-04-16,전화,요금문의,22.0,완료,N,AG09,서울,베이직,N
SAT0732,CON0732,C269,2024-11-03,5,7,문제가 바로 해결됐어요. 최고입니다.,2024-10-31,전화,해지문의,21.0,완료,N,AG09,서울,베이직,N
SAT0733,CON0733,C269,2024-06-30,3,5,해결은 됐는데 시간이 좀 걸렸어요.,2024-06-28,채팅,요금문의,8.0,완료,Y,AG14,서울,베이직,N
SAT0734,CON0734,C270,2024-02-09,4,4,도움이 됐습니다.,2024-02-06,전화,요금문의,18.0,재문의,N,AG08,부산,프리미엄,N
SAT0735,CON0735,C270,2024-06-09,3,6,,2024-06-06,전화,명의변경,10.0,완료,N,AG04,부산,프리미엄,N
SAT0736,CON0736,C270,2024-08-29,4,2,상담사가 친절했어요.,2024-08-28,전화,명의변경,22.0,완료,N,AG14,부산,프리미엄,N
SAT0737,CON0737,C271,2024-08-25,4,4,대체로 만족스러웠어요.,2024-08-22,전화,장애신고,10.0,재문의,N,AG15,서울,스탠다드,N
SAT0738,CON0738,C271,2024-12-12,3,4,,2024-12-09,앱,장애신고,8.0,미해결,N,AG16,서울,스탠다드,N
SAT0739,CON0739,C271,2024-04-08,4,7,대체로 만족스러웠어요.,2024-04-05,전화,장애신고,14.0,미해결,N,AG03,서울,스탠다드,N
SAT0740,CON0740,C271,2024-10-27,4,5,,2024-10-25,채팅,기타,6.0,완료,N,AG16,서울,스탠다드,N
SAT0741,CON0741,C272,2024-07-20,4,8,대체로 만족스러웠어요.,2024-07-17,전화,해지문의,31.0,완료,N,AG14,부산,베이직,Y
SAT0742,CON0742,C272,2024-08-03,3,3,,2024-07-31,전화,요금문의,23.0,완료,N,AG05,부산,베이직,Y
SAT0743,CON0743,C272,2024-08-11,2,5,,2024-08-10,채팅,요금문의,11.0,완료,N,AG18,부산,베이직,Y
SAT0744,CON0744,C272,2024-08-06,1,1,전혀 해결이 안 됐어요.,2024-08-03,앱,부가서비스,7.0,완료,N,AG19,부산,베이직,Y
SAT0745,CON0745,C273,2024-04-08,3,4,,2024-04-07,전화,기타,17.0,완료,N,AG05,서울,베이직,N
SAT0746,CON0746,C273,2024-05-01,2,5,기대보다 별로였어요.,2024-04-28,전화,요금문의,18.0,완료,Y,AG02,서울,베이직,N
SAT0747,CON0747,C273,2024-08-23,3,5,보통이에요.,2024-08-21,이메일,해지문의,,미해결,Y,AG01,서울,베이직,N
SAT0748,CON0748,C274,2024-06-21,4,5,도움이 됐습니다.,2024-06-18,앱,요금문의,8.0,미해결,N,AG18,서울,스탠다드,N
SAT0749,CON0749,C274,2024-09-20,3,6,해결은 됐는데 시간이 좀 걸렸어요.,2024-09-19,전화,해지문의,21.0,완료,N,AG07,서울,스탠다드,N
